Buff ID;Item Name;Max Buy Price (RMB);Min Sell Price (RMB);Quick Price (RMB);Reference Price (RMB);Steam Market Price (USD);Steam Market URL
775378;Sealed Graffiti | Chef Kiss (Princess Pink);0.5;1.24;1.23;1.24;0.19;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Chef%20Kiss%20%28Princess%20Pink%29
34616;ESL One Katowice 2015 Mirage Souvenir Package;131;179.99;179.49;179.99;29.3;https://steamcommunity.com/market/listings/730/ESL%20One%20Katowice%202015%20Mirage%20Souvenir%20Package
40839;Sticker | Splyce (Holo) | MLG Columbus 2016;58;59;58.9;59;11.41;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Splyce%20%28Holo%29%20%7C%20MLG%20Columbus%202016
777045;★ StatTrak™ Nomad Knife | Scorched (Minimal Wear);848;986;985.5;986;144.02;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Scorched%20%28Minimal%20Wear%29
33950;AK-47 | Predator (Factory New);201;228.49;227.99;228.49;36.38;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Predator%20%28Factory%20New%29
43054;★ M9 Bayonet | Autotronic (Factory New);8310;8970;8969.5;8970;1312.02;https://steamcommunity.com/market/listings/730/%E2%98%85%20M9%20Bayonet%20%7C%20Autotronic%20%28Factory%20New%29
43521;★ StatTrak™ Flip Knife | Crimson Web (Battle-Scarred);820;1182.73;1182.23;1182.73;169.13;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29
769261;StatTrak™ FAMAS | Crypsis (Well-Worn);1.5;1.8;1.79;1.8;0.28;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20FAMAS%20%7C%20Crypsis%20%28Well-Worn%29
34611;ESL One Katowice 2015 Challengers (Holo-Foil);2920;3354;3353.5;3354;523.65;https://steamcommunity.com/market/listings/730/ESL%20One%20Katowice%202015%20Challengers%20%28Holo-Foil%29
911650;Sticker | k1to (Gold) | Rio 2022;60;104;103.5;104;60.39;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20k1to%20%28Gold%29%20%7C%20Rio%202022
41639;Sticker | markeloff | Boston 2018;7;7.86;7.85;7.86;1.29;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20markeloff%20%7C%20Boston%202018
911555;Sticker | Sico (Holo) | Rio 2022;1.6;4.37;4.36;4.37;0.63;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Sico%20%28Holo%29%20%7C%20Rio%202022
872141;★ StatTrak™ Shadow Daggers | Bright Water (Factory New);566;590;589.5;590;108.36;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Shadow%20Daggers%20%7C%20Bright%20Water%20%28Factory%20New%29
36224;PP-Bizon | Blue Streak (Battle-Scarred);5.7;6.77;6.76;6.77;1.05;https://steamcommunity.com/market/listings/730/PP-Bizon%20%7C%20Blue%20Streak%20%28Battle-Scarred%29
37535;Souvenir AUG | Radiation Hazard (Well-Worn);3.7;9.36;9.35;9.36;1.69;https://steamcommunity.com/market/listings/730/Souvenir%20AUG%20%7C%20Radiation%20Hazard%20%28Well-Worn%29
43547;★ StatTrak™ Flip Knife | Night (Field-Tested);885;958;957.5;958;183.09;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Night%20%28Field-Tested%29
43316;★ StatTrak™ Bayonet | Safari Mesh (Minimal Wear);1220;1365;1364.5;1365;249.89;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Safari%20Mesh%20%28Minimal%20Wear%29
37288;Sealed Graffiti | Shave Master;2.9;3.79;3.78;3.79;0.6;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Shave%20Master
41815;Sticker | ropz (Gold) | Boston 2018;2;6400;6399.5;6400;936.12;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20ropz%20%28Gold%29%20%7C%20Boston%202018
835803;StatTrak™ Nova | Clear Polymer (Well-Worn);10.2;12.89;12.79;12.89;1.9;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Nova%20%7C%20Clear%20Polymer%20%28Well-Worn%29
835748;MP7 | Tall Grass (Factory New);6.3;6.63;6.62;6.63;1.15;https://steamcommunity.com/market/listings/730/MP7%20%7C%20Tall%20Grass%20%28Factory%20New%29
40105;Sticker | FaZe Clan (Holo) | Krakow 2017;63;74.07;73.97;74.07;14.98;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20FaZe%20Clan%20%28Holo%29%20%7C%20Krakow%202017
44008;★ StatTrak™ Bowie Knife | Ultraviolet (Battle-Scarred);523;589.99;589.49;589.99;104.46;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29
41950;Sticker | zehN (Foil) | Krakow 2017;1;238;225.86;226.36;32.46;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20zehN%20%28Foil%29%20%7C%20Krakow%202017
41976;Tec-9 | Brass (Battle-Scarred);3;3.99;3.98;3.99;0.73;https://steamcommunity.com/market/listings/730/Tec-9%20%7C%20Brass%20%28Battle-Scarred%29
36908;Sealed Graffiti | Flipsid3 Tactics | Atlanta 2017;9.8;10.89;10.78;10.88;1.56;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Flipsid3%20Tactics%20%7C%20Atlanta%202017
835827;P2000 | Dispatch (Well-Worn);24.1;32.98;32.19;32.29;4.63;https://steamcommunity.com/market/listings/730/P2000%20%7C%20Dispatch%20%28Well-Worn%29
39849;Sticker | AdreN | Atlanta 2017;32;35;34.9;35;7.04;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20AdreN%20%7C%20Atlanta%202017
39324;StatTrak™ P90 | Death Grip (Minimal Wear);72;91;90.9;91;14.45;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Death%20Grip%20%28Minimal%20Wear%29
768529;Sticker | Aleksib (Foil) | Katowice 2019;20.1;23.39;23.29;23.39;4.32;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Aleksib%20%28Foil%29%20%7C%20Katowice%202019
37538;Souvenir AUG | Storm (Field-Tested);18;27.53;27.43;27.53;3.95;https://steamcommunity.com/market/listings/730/Souvenir%20AUG%20%7C%20Storm%20%28Field-Tested%29
35790;Nova | Blaze Orange (Field-Tested);37.7;54.99;54.43;54.53;7.82;https://steamcommunity.com/market/listings/730/Nova%20%7C%20Blaze%20Orange%20%28Field-Tested%29
41810;Sticker | reltuC | Cologne 2015;4.1;29.99;16.15;16.25;2.33;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20reltuC%20%7C%20Cologne%202015
38147;Souvenir XM1014 | VariCamo Blue (Well-Worn);2.9;7.99;4.59;4.6;0.66;https://steamcommunity.com/market/listings/730/Souvenir%20XM1014%20%7C%20VariCamo%20Blue%20%28Well-Worn%29
37989;Souvenir SG 553 | Damascus Steel (Field-Tested);19.7;22;21.9;22;4.05;https://steamcommunity.com/market/listings/730/Souvenir%20SG%20553%20%7C%20Damascus%20Steel%20%28Field-Tested%29
760448;Sticker | mousesports (Holo) | London 2018;38;49.79;49.69;49.79;8.19;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20mousesports%20%28Holo%29%20%7C%20London%202018
911465;Sticker | IHC Esports (Holo) | Rio 2022;4.2;6.09;5.57;5.58;0.8;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20IHC%20Esports%20%28Holo%29%20%7C%20Rio%202022
39784;StatTrak™ XM1014 | Quicksilver (Battle-Scarred);1.2;2.49;2.36;2.37;0.34;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20XM1014%20%7C%20Quicksilver%20%28Battle-Scarred%29
871844;StatTrak™ G3SG1 | Keeping Tabs (Well-Worn);1;1.71;1.7;1.71;0.35;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20G3SG1%20%7C%20Keeping%20Tabs%20%28Well-Worn%29
835945;AK-47 | Panthera onca (Well-Worn);717;774.32;773.82;774.32;132.85;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Well-Worn%29
872120;M4A1-S | Imminent Danger (Minimal Wear);6910;7138.5;7138;7138.5;1035.58;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Imminent%20Danger%20%28Minimal%20Wear%29
760850;Sticker | Twistzz (Foil) | London 2018;147;168;167.5;168;30.56;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Twistzz%20%28Foil%29%20%7C%20London%202018
911534;Sticker | VINI (Holo) | Rio 2022;17;24.8;24.7;24.8;3.99;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20VINI%20%28Holo%29%20%7C%20Rio%202022
44521;★ StatTrak™ Falchion Knife | Ultraviolet (Battle-Scarred);574;649.49;648.99;649.49;103.12;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Falchion%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29
772923;Souvenir P90 | Glacier Mesh (Minimal Wear);32;42.9;42.8;42.9;7.99;https://steamcommunity.com/market/listings/730/Souvenir%20P90%20%7C%20Glacier%20Mesh%20%28Minimal%20Wear%29
768504;Sticker | nitr0 (Foil) | Katowice 2019;7.5;9.69;9.68;9.69;1.4;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20nitr0%20%28Foil%29%20%7C%20Katowice%202019
38232;StatTrak™ AK-47 | Vulcan (Well-Worn);962;974.5;974;974.5;230;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Vulcan%20%28Well-Worn%29
877079;Souvenir P90 | Run and Hide (Battle-Scarred);71;77.48;77.38;77.48;13.52;https://steamcommunity.com/market/listings/730/Souvenir%20P90%20%7C%20Run%20and%20Hide%20%28Battle-Scarred%29
41064;Sticker | WorldEdit (Foil) | Boston 2018;19.1;30.74;30.64;30.74;5.06;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20WorldEdit%20%28Foil%29%20%7C%20Boston%202018
39031;StatTrak™ MP7 | Ocean Foam (Minimal Wear);35.5;47.99;47.89;47.99;7.95;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP7%20%7C%20Ocean%20Foam%20%28Minimal%20Wear%29
40928;Sticker | Team Immunity (Foil) | Cologne 2015;66;73.89;73.79;73.89;13.42;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Team%20Immunity%20%28Foil%29%20%7C%20Cologne%202015
773787;StatTrak™ Dual Berettas | Elite 1.6 (Well-Worn);1.8;2.49;2.48;2.49;0.36;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Elite%201.6%20%28Well-Worn%29
40237;Sticker | GeT_RiGhT | Cologne 2015;6.3;8.12;8.11;8.12;1.26;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20GeT_RiGhT%20%7C%20Cologne%202015
871956;★ StatTrak™ Bowie Knife | Autotronic (Minimal Wear);1150;1260;1259.5;1260;250.53;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Autotronic%20%28Minimal%20Wear%29
778569;★ StatTrak™ Skeleton Knife | Safari Mesh (Battle-Scarred);1300;1430;1429.5;1430;317.12;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Safari%20Mesh%20%28Battle-Scarred%29
836152;Sealed Graffiti | Recoil MP9 (Violent Violet);2.7;4.3;4.29;4.3;0.63;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20MP9%20%28Violent%20Violet%29
41865;Sticker | shox | Cluj-Napoca 2015;31.2;51.99;42.86;42.96;6.16;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20shox%20%7C%20Cluj-Napoca%202015
40496;Sticker | Maikelele | Cluj-Napoca 2015;6.8;11.89;11.79;11.89;1.77;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Maikelele%20%7C%20Cluj-Napoca%202015
41837;Sticker | seang@res | Cologne 2015;4.7;16.5;10.85;10.95;1.57;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20seang%40res%20%7C%20Cologne%202015
871823;UMP-45 | Mechanism (Well-Worn);4.2;6.78;6.77;6.78;1.5;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Mechanism%20%28Well-Worn%29
35501;MAG-7 | Irradiated Alert (Well-Worn);3.9;9.99;5.22;5.23;0.75;https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Irradiated%20Alert%20%28Well-Worn%29
835531;SSG 08 | Jungle Dashed (Well-Worn);0.48;1.16;1.15;1.16;0.19;https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Jungle%20Dashed%20%28Well-Worn%29
911585;Sticker | INS (Glitter) | Rio 2022;2.3;3.48;2.57;2.58;0.37;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20INS%20%28Glitter%29%20%7C%20Rio%202022
43819;★ StatTrak™ M9 Bayonet | Marble Fade (Minimal Wear);5560;7400;7127.25;7127.75;1022.12;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Marble%20Fade%20%28Minimal%20Wear%29
36195;P90 | Storm (Battle-Scarred);9.7;11.5;10.15;10.25;1.47;https://steamcommunity.com/market/listings/730/P90%20%7C%20Storm%20%28Battle-Scarred%29
780252;Sticker | Heresy (Holo);14.2;18;17.9;18;2.7;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Heresy%20%28Holo%29
769265;StatTrak™ Tec-9 | Bamboozle (Battle-Scarred);4.8;5.97;5.96;5.97;0.98;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Tec-9%20%7C%20Bamboozle%20%28Battle-Scarred%29
40327;Sticker | Hobbit (Foil) | Krakow 2017;97;103;102.5;103;17.21;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Hobbit%20%28Foil%29%20%7C%20Krakow%202017
39456;StatTrak™ SCAR-20 | Cardiac (Minimal Wear);74;75.78;75.68;75.78;12.05;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SCAR-20%20%7C%20Cardiac%20%28Minimal%20Wear%29
35293;M4A4 | Faded Zebra (Well-Worn);11.2;13;12.9;13;2.33;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Faded%20Zebra%20%28Well-Worn%29
761942;★ Stiletto Knife | Forest DDPAT (Factory New);1020;1400;1222.65;1223.15;175.4;https://steamcommunity.com/market/listings/730/%E2%98%85%20Stiletto%20Knife%20%7C%20Forest%20DDPAT%20%28Factory%20New%29
895569;Sticker | JT (Gold) | Antwerp 2022;22.6;24.98;24.88;24.98;3.99;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20JT%20%28Gold%29%20%7C%20Antwerp%202022
769979;★ StatTrak™ Stiletto Knife | Damascus Steel (Well-Worn);750;1335;1334.5;1335;1800;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Damascus%20Steel%20%28Well-Worn%29
768595;Sticker | Golden (Foil) | Katowice 2019;23;25.99;25.89;25.99;4.04;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Golden%20%28Foil%29%20%7C%20Katowice%202019
775087;Sealed Graffiti | Choke (Tracer Yellow);1.1;2.45;1.94;1.95;0.28;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Choke%20%28Tracer%20Yellow%29
38425;StatTrak™ Desert Eagle | Heirloom (Factory New);196;201.98;201.48;201.98;36.02;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Heirloom%20%28Factory%20New%29
42467;★ Bowie Knife | Boreal Forest (Battle-Scarred);485;500.5;500;500.5;89.88;https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Boreal%20Forest%20%28Battle-Scarred%29
871776;StatTrak™ MAG-7 | BI83 Spectrum (Battle-Scarred);7.2;7.49;7.48;7.49;1.17;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAG-7%20%7C%20BI83%20Spectrum%20%28Battle-Scarred%29
768526;Sticker | NRG (Foil) | Katowice 2019;16.2;19.9;19.8;19.9;3.18;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20NRG%20%28Foil%29%20%7C%20Katowice%202019
40284;Sticker | Happy (Gold) | Boston 2018;10;4498;4382.34;4382.84;628.5;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Happy%20%28Gold%29%20%7C%20Boston%202018
776972;★ StatTrak™ Nomad Knife | Case Hardened (Battle-Scarred);1320;1580;1579.5;1580;233.13;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Case%20Hardened%20%28Battle-Scarred%29
41366;Sticker | emagine (Foil) | Cologne 2015;23;45;34.91;35.01;5.02;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20emagine%20%28Foil%29%20%7C%20Cologne%202015
43324;★ StatTrak™ Bayonet | Stained (Field-Tested);1380;1796.91;1796.41;1796.91;259.99;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Stained%20%28Field-Tested%29
777192;★ Survival Knife | Urban Masked (Well-Worn);520;550;549.5;550;107.84;https://steamcommunity.com/market/listings/730/%E2%98%85%20Survival%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29
768722;Sticker | electronic (Gold) | Katowice 2019;635;736;735.5;736;147.08;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20electronic%20%28Gold%29%20%7C%20Katowice%202019
37917;Souvenir P90 | Sand Spray (Battle-Scarred);0.62;1.02;1.01;1.02;0.19;https://steamcommunity.com/market/listings/730/Souvenir%20P90%20%7C%20Sand%20Spray%20%28Battle-Scarred%29
871794;MP5-SD | Oxide Oasis (Minimal Wear);1350;1455;1454.5;1455;256.86;https://steamcommunity.com/market/listings/730/MP5-SD%20%7C%20Oxide%20Oasis%20%28Minimal%20Wear%29
41761;Sticker | pashaBiceps | Krakow 2017;10.4;12.3;12.2;12.3;2;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20pashaBiceps%20%7C%20Krakow%202017
41739;Sticker | olofmeister | Krakow 2017;12;14.39;14.29;14.39;2.27;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20olofmeister%20%7C%20Krakow%202017
41168;Sticker | apEX | Krakow 2017;16;17.99;16.08;16.18;2.32;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20apEX%20%7C%20Krakow%202017
42285;XM1014 | Heaven Guard (Well-Worn);21;37.7;37.6;37.7;5.75;https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Heaven%20Guard%20%28Well-Worn%29
40117;Sticker | FalleN (Foil) | Krakow 2017;306;324;323.5;324;51.4;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20FalleN%20%28Foil%29%20%7C%20Krakow%202017
768204;Sticker | kioShiMa | Katowice 2019;0.9;1.77;1.76;1.77;0.32;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20kioShiMa%20%7C%20Katowice%202019
911414;Sticker | BUDA (Holo) | Rio 2022;8.1;19.9;16.29;16.39;2.35;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20BUDA%20%28Holo%29%20%7C%20Rio%202022
911551;Sticker | broky (Gold) | Rio 2022;85;99;98.9;99;15.69;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20broky%20%28Gold%29%20%7C%20Rio%202022
43801;★ StatTrak™ M9 Bayonet | Damascus Steel (Minimal Wear);2900;3215;3214.5;3215;786.89;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29
774938;Sealed Graffiti | Kiss (Violent Violet);2.1;2.77;2.76;2.77;0.46;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Kiss%20%28Violent%20Violet%29
41373;Sticker | f0rest | Cologne 2015;7.1;8.32;8.31;8.32;1.54;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20f0rest%20%7C%20Cologne%202015
40386;Sticker | KRIMZ | Cologne 2015;4.7;6.06;6.05;6.06;0.99;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20KRIMZ%20%7C%20Cologne%202015
38035;Souvenir Sawed-Off | Rust Coat (Well-Worn);8.3;12.85;12.75;12.85;2.5;https://steamcommunity.com/market/listings/730/Souvenir%20Sawed-Off%20%7C%20Rust%20Coat%20%28Well-Worn%29
40642;Sticker | OpTic Gaming (Foil) | Atlanta 2017;571;736.8;736.3;736.8;127.09;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20OpTic%20Gaming%20%28Foil%29%20%7C%20Atlanta%202017
39547;StatTrak™ SSG 08 | Blood in the Water (Minimal Wear);724;775.9;775.4;775.9;120.78;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Blood%20in%20the%20Water%20%28Minimal%20Wear%29
911724;Sticker | latto (Holo) | Rio 2022;4;12.66;12.31;12.41;1.78;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20latto%20%28Holo%29%20%7C%20Rio%202022
911614;Sticker | refrezh (Gold) | Rio 2022;25;37;35.74;35.84;5.14;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20refrezh%20%28Gold%29%20%7C%20Rio%202022
911462;Sticker | acoR (Holo) | Rio 2022;3.8;7;3.79;3.8;0.54;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20acoR%20%28Holo%29%20%7C%20Rio%202022
45657;★ Driver Gloves | Lunar Weave (Factory New);4140;4888.5;4888;4888.5;930.84;https://steamcommunity.com/market/listings/730/%E2%98%85%20Driver%20Gloves%20%7C%20Lunar%20Weave%20%28Factory%20New%29
43277;★ StatTrak™ Bayonet | Boreal Forest (Minimal Wear);1220;1700;1699.5;1700;315.1;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29
895645;Sticker | hatz (Gold) | Antwerp 2022;6.6;8.34;8.33;8.34;1.33;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20hatz%20%28Gold%29%20%7C%20Antwerp%202022
871882;★ Shadow Daggers | Lore (Battle-Scarred);581;598.9;598.4;598.9;102.81;https://steamcommunity.com/market/listings/730/%E2%98%85%20Shadow%20Daggers%20%7C%20Lore%20%28Battle-Scarred%29
775626;MP5-SD | Bamboo Garden (Battle-Scarred);9.8;11.9;11.8;11.9;2.21;https://steamcommunity.com/market/listings/730/MP5-SD%20%7C%20Bamboo%20Garden%20%28Battle-Scarred%29
42904;★ Huntsman Knife | Case Hardened (Field-Tested);849;875;874.5;875;156.42;https://steamcommunity.com/market/listings/730/%E2%98%85%20Huntsman%20Knife%20%7C%20Case%20Hardened%20%28Field-Tested%29
42485;★ Bowie Knife | Damascus Steel (Well-Worn);623;656;655.5;656;118;https://steamcommunity.com/market/listings/730/%E2%98%85%20Bowie%20Knife%20%7C%20Damascus%20Steel%20%28Well-Worn%29
777048;★ StatTrak™ Paracord Knife | Safari Mesh (Field-Tested);511;569.5;569;569.5;103.66;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Safari%20Mesh%20%28Field-Tested%29
